Description,Payment Mode,Client,Pincode,Amount Payable,City,Status,COD Amount,Waybill Number,Order Number
Reebright GSH Tablets,COD,SONLENTERPRISES FRANCHISE,508211,5250.0,Nakerakal,Delivered,5250.0,4183210190400,2236480
Hafoos Cream 75 gm,COD,SONLENTERPRISES FRANCHISE,827006,500.0,Bokaro,Delivered,500.0,4183210190595,2236541
Whit Care Skin Treatment Lotion,COD,SONLENTERPRISES FRANCHISE,110033,670.0,Delhi,Delivered,670.0,4183210190444,2236516
