Description,Payment Mode,Client,Pincode,Amount Payable,City,Status,COD Amount,Waybill Number,Order Number
Dreamlite Face Wash 100 ml Pack Of 2,COD,SONLENTERPRISES FRANCHISE,570009,1240.0,Mysore,Delivered,1240.0,4183210175206,2232653
Dewmoiz Moisturising soap 75gms pack of 2,COD,SONLENTERPRISES FRANCHISE,560100,655.0,Bangalore,Delivered,655.0,4183210175162,2232640
